order_id,customer_id,seller_id,order_date,order_value,quantity,product_category,discount_pct,payment_method,customer_state,delivery_zone,customer_order_count,customer_previous_rto_count,customer_previous_cancel_count,previous_successful_orders,customer_previous_rto_rate,days_since_last_order,seller_previous_orders,seller_previous_rto_count,seller_previous_rto_rate,orders_last_24h,orders_last_7d,device_order_count_7d,multiple_accounts_device,address_order_count,distance_seller_customer_km,estimated_delivery_days,is_weekend,is_holiday,seller_rating,customer_account_age_days,cod_amount,address_change_count_30d,failed_delivery_attempts_previous,night_order,rto
ORD004402,14577,1378,2024-07-02 09:00:00,2014.33,1,Electronics,24.0,Credit Card,Bihar,Semi-Urban,6,1,0,5,0.1667,80.2,738,136,0.1843,3,7,2,1,3,46.3,5,0,0,3.99,905,0.0,0,0,0,0
ORD004403,10727,1095,2024-07-02 10:00:00,2382.78,2,Fashion,25.9,COD,West Bengal,Urban,5,0,1,4,0.0,4.9,723,53,0.0733,0,4,4,0,2,131.6,1,0,0,3.76,1565,2382.78,0,0,0,0
ORD004404,12527,1102,2024-07-02 11:00:00,1412.56,2,Fashion,5.2,COD,Bihar,Urban,10,0,0,10,0.0,71.4,752,24,0.0319,1,4,5,0,2,34.1,7,0,0,3.78,94,1412.56,0,0,0,0
ORD004405,13136,1145,2024-07-02 12:00:00,1190.29,1,Beauty,8.5,COD,West Bengal,Rural,8,1,0,7,0.125,122.5,727,121,0.1664,2,8,5,0,3,69.2,2,0,0,4.18,1454,1190.29,0,0,0,1
ORD004406,15127,1026,2024-07-02 13:00:00,1258.58,1,Fashion,26.3,Credit Card,Bihar,Urban,10,2,0,8,0.2,12.3,808,29,0.0359,0,4,2,1,1,101.4,3,0,0,4.38,112,0.0,0,1,0,0
ORD004407,17468,1731,2024-07-02 14:00:00,2583.17,2,Fashion,13.4,COD,West Bengal,Urban,9,1,0,8,0.1111,2.5,794,78,0.0982,0,1,2,0,4,51.2,6,0,0,3.73,1360,2583.17,0,0,0,0
ORD004408,10342,1529,2024-07-02 15:00:00,1459.36,1,Home,14.4,COD,West Bengal,Rural,9,4,0,5,0.4444,56.3,745,125,0.1678,2,9,1,0,2,53.4,2,0,0,3.75,1314,1459.36,0,1,0,1
ORD004409,17598,1678,2024-07-02 16:00:00,2733.84,2,Electronics,10.1,COD,Maharashtra,Urban,10,4,0,6,0.4,4.9,730,404,0.5534,4,6,3,0,3,122.4,6,0,0,4.52,780,2733.84,0,0,0,1
ORD004410,11447,1081,2024-07-02 17:00:00,852.82,1,Fashion,18.9,COD,Maharashtra,Semi-Urban,4,0,0,4,0.0,12.0,752,18,0.0239,2,7,3,1,2,29.7,2,0,0,4.36,1543,852.82,0,0,0,0
ORD004411,12379,1427,2024-07-02 18:00:00,492.09,4,Beauty,2.4,COD,Bihar,Urban,10,3,0,7,0.3,17.6,739,49,0.0663,0,4,1,0,3,336.5,3,0,0,4.39,1686,492.09,0,1,0,0
ORD004412,16581,1583,2024-07-02 19:00:00,734.04,2,Footwear,3.2,COD,Karnataka,Urban,9,0,2,7,0.0,17.6,729,3,0.0041,1,4,7,0,6,124.3,5,0,0,4.88,1142,734.04,0,0,0,0
ORD004413,13659,1478,2024-07-02 20:00:00,782.37,2,Fashion,22.8,UPI,Maharashtra,Urban,9,1,0,8,0.1111,25.4,773,101,0.1307,0,1,3,0,2,156.2,4,0,0,4.31,1616,0.0,0,0,0,0
ORD004414,16317,1765,2024-07-02 21:00:00,2871.86,1,Fashion,3.1,COD,West Bengal,Semi-Urban,10,5,0,5,0.5,6.5,756,67,0.0886,0,3,3,0,3,78.5,2,0,0,3.8,390,2871.86,0,0,0,1
ORD004415,16702,1161,2024-07-02 22:00:00,1705.9,1,Footwear,19.8,COD,Bihar,Rural,10,3,1,6,0.3,10.0,778,225,0.2892,5,7,4,0,3,107.0,3,0,0,4.31,1127,1705.9,0,0,1,0
ORD004416,10526,1401,2024-07-02 23:00:00,748.09,1,Home,1.4,COD,Karnataka,Semi-Urban,9,2,2,5,0.2222,10.8,802,27,0.0337,4,7,2,0,3,143.2,5,0,0,4.37,198,748.09,0,1,1,0
ORD004417,11896,1507,2024-07-03 00:00:00,1781.21,2,Electronics,20.8,COD,Bihar,Urban,6,1,0,5,0.1667,8.3,754,127,0.1684,2,7,6,0,4,78.2,2,0,0,4.01,1700,1781.21,1,0,1,1
ORD004418,14754,1037,2024-07-03 01:00:00,1014.6,2,Home,42.3,COD,West Bengal,Urban,13,3,3,7,0.2308,125.6,738,249,0.3374,2,5,1,0,6,46.2,3,0,0,4.0,791,1014.6,0,0,1,0
ORD004419,12073,1510,2024-07-03 02:00:00,2924.07,1,Beauty,20.1,COD,Maharashtra,Urban,8,0,0,8,0.0,49.1,761,22,0.0289,6,9,2,0,1,67.1,1,0,0,3.8,1726,2924.07,0,0,1,0
ORD004420,14915,1392,2024-07-03 03:00:00,897.65,2,Fashion,6.6,COD,Maharashtra,Urban,11,2,1,8,0.1818,46.8,763,15,0.0197,2,6,1,0,2,126.1,6,0,0,3.99,1296,897.65,0,1,1,1
ORD004421,16748,1712,2024-07-03 04:00:00,435.57,2,Home,6.7,Credit Card,Delhi,Urban,11,2,0,9,0.1818,12.1,815,200,0.2454,0,5,3,0,3,146.0,3,0,0,4.02,1534,0.0,0,1,1,1
ORD004422,10405,1493,2024-07-03 05:00:00,980.39,1,Electronics,28.5,COD,Delhi,Urban,12,2,1,9,0.1667,20.0,749,11,0.0147,1,3,3,0,2,268.2,3,0,0,4.23,1967,980.39,0,0,1,0
ORD004423,16375,1199,2024-07-03 06:00:00,897.94,1,Beauty,30.1,COD,Bihar,Urban,6,0,0,6,0.0,1.7,717,61,0.0851,1,10,1,0,7,103.6,5,0,0,4.25,1026,897.94,0,0,0,1
ORD004424,16676,1254,2024-07-03 07:00:00,489.83,2,Home,28.1,Debit Card,Bihar,Rural,8,1,0,7,0.125,5.1,758,64,0.0844,2,5,3,0,3,305.7,2,0,0,4.09,1584,0.0,0,0,0,0
ORD004425,17986,1178,2024-07-03 08:00:00,1558.61,1,Fashion,9.0,UPI,Karnataka,Semi-Urban,12,2,0,10,0.1667,100.5,802,83,0.1035,2,5,1,0,2,70.4,4,0,0,3.18,402,0.0,2,0,0,0
ORD004426,11573,1546,2024-07-03 09:00:00,2578.16,2,Electronics,30.4,Wallet,Maharashtra,Urban,12,2,1,9,0.1667,13.8,817,146,0.1787,2,7,2,0,3,42.7,3,0,0,4.45,1601,0.0,0,0,0,0
ORD004427,15907,1593,2024-07-03 10:00:00,559.2,1,Fashion,20.3,COD,Maharashtra,Urban,4,0,0,4,0.0,16.4,729,16,0.0219,1,8,1,0,2,73.3,7,0,0,3.69,233,559.2,0,0,0,1
ORD004428,14600,1388,2024-07-03 11:00:00,1965.74,4,Fashion,2.7,COD,Delhi,Semi-Urban,7,1,0,6,0.1429,20.4,802,110,0.1372,0,5,4,0,4,388.2,3,0,0,4.53,1130,1965.74,0,0,0,1
ORD004429,13740,1397,2024-07-03 12:00:00,762.06,1,Beauty,19.6,COD,West Bengal,Rural,8,1,0,7,0.125,55.2,785,172,0.2191,2,5,5,0,4,179.0,4,0,0,4.24,957,762.06,0,1,0,0
ORD004430,14274,1731,2024-07-03 13:00:00,1080.49,1,Electronics,12.0,Credit Card,West Bengal,Semi-Urban,9,2,0,7,0.2222,55.3,739,134,0.1813,3,10,3,0,3,285.9,2,0,0,3.71,1444,0.0,1,0,0,0
ORD004431,14227,1157,2024-07-03 14:00:00,1014.49,1,Footwear,8.9,COD,Delhi,Urban,14,3,1,10,0.2143,35.5,767,30,0.0391,0,5,3,0,1,41.8,3,0,0,4.77,942,1014.49,1,1,0,1
ORD004432,11846,1003,2024-07-03 15:00:00,1080.49,1,Fashion,5.8,COD,Bihar,Semi-Urban,10,1,0,9,0.1,21.1,756,26,0.0344,1,5,4,0,1,138.9,3,0,0,4.22,1715,1080.49,0,1,0,1
ORD004433,11478,1166,2024-07-03 16:00:00,1456.58,1,Electronics,14.0,UPI,Maharashtra,Rural,5,1,0,4,0.2,19.7,777,46,0.0592,1,3,3,0,6,67.0,4,0,0,4.41,940,0.0,0,0,0,0
ORD004434,12395,1467,2024-07-03 17:00:00,593.18,1,Fashion,13.8,UPI,Maharashtra,Urban,9,1,2,6,0.1111,20.3,740,74,0.1,3,6,3,0,3,44.2,4,0,0,4.18,1598,0.0,0,0,0,0
ORD004435,16683,1408,2024-07-03 18:00:00,2382.68,4,Home,15.3,Debit Card,Maharashtra,Rural,6,0,0,6,0.0,41.4,741,37,0.0499,0,8,1,0,6,49.2,5,0,0,3.59,1738,0.0,1,0,0,0
ORD004436,10771,1411,2024-07-03 19:00:00,1483.45,3,Home,3.4,Wallet,West Bengal,Semi-Urban,6,0,2,4,0.0,124.6,821,179,0.218,1,8,1,0,2,120.7,4,0,0,4.25,1531,0.0,0,0,0,0
ORD004437,15525,1203,2024-07-03 20:00:00,1810.48,1,Electronics,20.5,UPI,Bihar,Urban,4,0,0,4,0.0,5.1,765,108,0.1412,2,6,1,0,2,92.2,7,0,0,4.01,1017,0.0,0,0,0,0
ORD004438,16219,1193,2024-07-03 21:00:00,686.74,2,Beauty,24.8,COD,West Bengal,Urban,14,1,0,13,0.0714,52.7,769,36,0.0468,2,9,2,0,1,346.3,3,0,0,4.22,256,686.74,0,0,0,1
ORD004439,10578,1234,2024-07-03 22:00:00,561.79,1,Footwear,26.0,COD,Bihar,Semi-Urban,11,2,0,9,0.1818,31.9,760,57,0.075,0,7,3,0,2,92.3,5,0,0,3.95,1996,561.79,0,0,1,0
ORD004440,12901,1717,2024-07-03 23:00:00,2229.71,2,Home,26.3,COD,Delhi,Urban,13,2,1,10,0.1538,11.9,707,251,0.355,1,4,1,0,2,47.0,5,0,0,3.66,1865,2229.71,0,0,1,1
ORD004441,15611,1149,2024-07-04 00:00:00,547.49,2,Beauty,27.1,COD,Bihar,Urban,5,3,0,2,0.6,8.0,754,56,0.0743,1,7,3,0,1,57.4,5,0,0,4.36,1068,547.49,0,0,1,0
ORD004442,10193,1158,2024-07-04 01:00:00,1199.41,1,Footwear,27.4,COD,West Bengal,Rural,9,1,1,7,0.1111,2.7,736,48,0.0652,2,5,3,0,6,380.0,3,0,1,4.85,910,1199.41,0,0,1,0
ORD004443,12007,1278,2024-07-04 02:00:00,2021.1,2,Home,21.7,COD,Maharashtra,Urban,9,2,0,7,0.2222,4.3,741,241,0.3252,2,5,3,0,2,21.0,1,0,1,3.88,178,2021.1,0,1,1,1
ORD004444,11185,1403,2024-07-04 03:00:00,1016.29,2,Footwear,55.2,COD,West Bengal,Urban,9,4,1,4,0.4444,21.0,756,143,0.1892,0,6,3,1,5,185.0,3,0,0,3.96,1199,1016.29,0,0,1,1
ORD004445,12394,1677,2024-07-04 04:00:00,2212.87,1,Fashion,18.9,Wallet,Delhi,Urban,14,9,1,4,0.6429,2.9,739,101,0.1367,2,6,4,0,2,244.6,6,0,0,3.26,1885,0.0,1,0,1,0
ORD004446,12998,1310,2024-07-04 05:00:00,931.75,3,Electronics,22.4,Debit Card,Maharashtra,Urban,12,2,1,9,0.1667,28.1,739,218,0.295,1,7,6,0,1,124.1,2,0,0,3.45,397,0.0,0,0,1,0
ORD004447,15480,1067,2024-07-04 06:00:00,509.56,3,Home,38.8,UPI,West Bengal,Semi-Urban,10,4,0,6,0.4,20.2,737,24,0.0326,4,10,4,1,3,158.8,2,0,0,4.18,789,0.0,0,1,0,1
ORD004448,11792,1462,2024-07-04 07:00:00,1372.66,1,Home,18.8,COD,Maharashtra,Urban,12,0,1,11,0.0,18.1,749,97,0.1295,2,8,2,1,2,189.1,5,0,0,3.72,1471,1372.66,0,0,0,1
ORD004449,17751,1087,2024-07-04 08:00:00,1235.19,2,Fashion,20.6,Credit Card,Delhi,Urban,11,2,0,9,0.1818,10.0,739,87,0.1177,0,4,5,0,2,70.4,5,0,0,3.93,920,0.0,0,1,0,0
ORD004450,11110,1216,2024-07-04 09:00:00,5501.55,4,Home,3.1,COD,Bihar,Urban,7,2,0,5,0.2857,24.1,760,38,0.05,1,6,1,0,4,71.3,3,0,0,3.29,283,5501.55,0,0,0,1
ORD004451,14005,1000,2024-07-04 10:00:00,622.0,1,Home,13.0,UPI,Bihar,Urban,5,1,1,3,0.2,2.7,766,67,0.0875,1,5,4,0,4,89.0,3,0,0,4.19,1712,0.0,1,0,0,0
ORD004452,17429,1134,2024-07-04 11:00:00,942.84,1,Home,7.3,Debit Card,Karnataka,Rural,5,0,0,5,0.0,30.2,741,71,0.0958,1,5,3,0,2,316.5,6,0,0,3.26,170,0.0,1,0,0,0
ORD004453,12261,1696,2024-07-04 12:00:00,707.32,1,Home,11.9,COD,Maharashtra,Urban,4,1,0,3,0.25,56.5,695,196,0.282,0,2,3,0,2,193.3,4,0,0,4.14,1894,707.32,0,0,0,0
ORD004454,13736,1350,2024-07-04 13:00:00,1006.78,3,Home,19.9,Debit Card,Delhi,Urban,6,0,0,6,0.0,28.5,724,78,0.1077,3,7,3,0,3,172.0,3,0,0,3.93,1609,0.0,1,0,0,0
ORD004455,13793,1139,2024-07-04 14:00:00,982.71,2,Beauty,6.0,COD,West Bengal,Urban,11,4,2,5,0.3636,42.8,731,145,0.1984,2,5,4,0,2,105.2,2,0,0,5.0,1823,982.71,1,0,0,1
ORD004456,11936,1617,2024-07-04 15:00:00,649.77,1,Home,5.5,Debit Card,West Bengal,Semi-Urban,8,1,0,7,0.125,5.8,736,40,0.0543,0,1,2,0,2,80.5,5,0,0,3.32,1337,0.0,0,1,0,0
ORD004457,16716,1132,2024-07-04 16:00:00,1452.36,4,Fashion,7.3,COD,Karnataka,Urban,7,0,0,7,0.0,11.3,738,55,0.0745,4,7,2,0,3,212.2,4,0,0,4.33,1450,1452.36,0,0,0,0
ORD004458,14875,1619,2024-07-04 17:00:00,964.41,2,Home,20.8,COD,West Bengal,Semi-Urban,5,0,0,5,0.0,51.0,782,184,0.2353,1,8,4,0,2,51.2,1,0,0,4.07,1067,964.41,1,0,0,1
ORD004459,14357,1177,2024-07-04 18:00:00,2458.46,3,Footwear,9.8,UPI,Delhi,Urban,7,0,1,6,0.0,7.8,762,24,0.0315,3,8,2,0,1,419.0,2,0,0,3.91,572,0.0,0,0,0,0
ORD004460,10729,1357,2024-07-04 19:00:00,743.13,1,Footwear,18.2,COD,Delhi,Urban,9,0,3,6,0.0,23.4,726,35,0.0482,4,8,3,0,2,164.3,6,0,0,3.4,304,743.13,0,0,0,0
ORD004461,14378,1379,2024-07-04 20:00:00,3350.36,1,Fashion,30.8,COD,Bihar,Urban,8,0,0,8,0.0,21.9,772,23,0.0298,3,10,4,0,3,146.4,5,0,0,4.11,512,3350.36,1,0,0,0
ORD004462,17815,1657,2024-07-04 21:00:00,1294.04,2,Beauty,22.9,COD,Maharashtra,Urban,8,0,0,8,0.0,18.8,775,39,0.0503,3,9,1,0,2,119.4,4,0,0,3.7,1465,1294.04,0,0,0,1
ORD004463,15586,1449,2024-07-04 22:00:00,2351.48,1,Fashion,5.3,COD,Maharashtra,Urban,5,0,0,5,0.0,31.1,728,118,0.1621,2,4,6,0,4,102.5,5,0,0,4.57,1366,2351.48,0,0,1,0
ORD004464,13451,1585,2024-07-04 23:00:00,1175.29,2,Beauty,9.5,Wallet,West Bengal,Urban,8,0,1,7,0.0,28.5,674,146,0.2166,0,6,6,0,4,437.4,1,0,0,3.58,747,0.0,0,1,1,1
ORD004465,14457,1462,2024-07-05 00:00:00,686.5,2,Electronics,9.2,COD,Maharashtra,Urban,9,0,0,9,0.0,16.7,792,108,0.1364,1,7,1,0,3,60.8,4,0,0,3.61,1509,686.5,0,0,1,0
ORD004466,17616,1107,2024-07-05 01:00:00,936.25,1,Footwear,13.2,COD,Karnataka,Urban,13,0,0,13,0.0,31.2,759,71,0.0935,2,10,4,0,2,150.6,1,0,0,4.43,1168,936.25,0,0,1,0
ORD004467,14536,1121,2024-07-05 02:00:00,477.2,2,Footwear,10.7,Credit Card,Maharashtra,Semi-Urban,13,0,0,13,0.0,21.9,765,99,0.1294,1,7,7,0,3,240.7,4,0,0,4.26,1473,0.0,0,0,1,0
ORD004468,12140,1016,2024-07-05 03:00:00,1025.65,1,Footwear,12.1,COD,West Bengal,Urban,2,1,0,1,0.5,60.0,727,80,0.11,2,7,4,1,4,80.0,3,0,0,3.68,1725,1025.65,1,0,1,1
ORD004469,11644,1195,2024-07-05 04:00:00,1215.92,1,Beauty,26.4,COD,Maharashtra,Urban,6,0,0,6,0.0,29.8,719,47,0.0654,0,8,4,0,1,62.0,7,0,0,4.43,69,1215.92,0,1,1,1
ORD004470,12800,1326,2024-07-05 05:00:00,1127.13,1,Fashion,19.7,COD,Delhi,Urban,7,0,0,7,0.0,18.8,708,116,0.1638,0,7,2,0,1,101.2,5,0,0,3.78,63,1127.13,1,0,1,0
ORD004471,14962,1317,2024-07-05 06:00:00,2435.96,1,Beauty,8.8,UPI,Delhi,Semi-Urban,8,0,0,8,0.0,9.9,814,165,0.2027,1,8,5,0,1,96.8,2,0,0,4.08,425,0.0,0,0,0,0
ORD004472,15543,1478,2024-07-05 07:00:00,1002.77,1,Footwear,16.3,UPI,Bihar,Urban,10,1,0,9,0.1,22.1,694,53,0.0764,1,4,6,0,4,135.5,2,0,0,3.44,1466,0.0,2,0,0,1
ORD004473,10141,1251,2024-07-05 08:00:00,351.99,2,Footwear,38.2,COD,Bihar,Urban,6,2,0,4,0.3333,70.8,776,86,0.1108,3,9,8,0,4,299.4,6,0,0,4.12,426,351.99,0,1,0,0
ORD004474,15410,1502,2024-07-05 09:00:00,9195.22,2,Footwear,11.8,Wallet,Bihar,Urban,7,1,0,6,0.1429,95.7,770,101,0.1312,2,5,1,0,1,51.0,2,0,0,3.74,274,0.0,1,0,0,0
ORD004475,11455,1118,2024-07-05 10:00:00,724.61,1,Footwear,7.1,UPI,Bihar,Semi-Urban,13,4,0,9,0.3077,7.2,786,49,0.0623,5,9,5,0,6,296.6,2,0,0,4.01,1106,0.0,0,0,0,1
ORD004476,16892,1673,2024-07-05 11:00:00,1961.07,2,Electronics,17.4,UPI,Maharashtra,Semi-Urban,10,4,0,6,0.4,5.3,721,61,0.0846,2,11,5,0,3,380.9,2,0,0,3.74,1486,0.0,2,0,0,0
ORD004477,15971,1709,2024-07-05 12:00:00,444.72,1,Footwear,0.4,Credit Card,West Bengal,Semi-Urban,6,1,0,5,0.1667,33.6,738,98,0.1328,4,5,3,0,1,98.1,5,0,0,3.97,329,0.0,0,0,0,1
ORD004478,15943,1497,2024-07-05 13:00:00,1270.45,1,Beauty,15.6,COD,Maharashtra,Urban,10,1,3,6,0.1,53.8,761,33,0.0434,3,9,1,0,3,56.2,5,0,0,3.4,1649,1270.45,0,0,0,1
ORD004479,15808,1485,2024-07-05 14:00:00,680.8,2,Footwear,16.3,UPI,West Bengal,Semi-Urban,5,1,0,4,0.2,60.6,753,16,0.0212,3,6,1,1,2,287.5,5,0,0,4.01,1368,0.0,1,0,0,0
ORD004480,16796,1044,2024-07-05 15:00:00,201.63,2,Home,15.0,Credit Card,West Bengal,Semi-Urban,6,0,0,6,0.0,18.4,715,110,0.1538,0,4,6,0,2,61.2,2,0,0,4.44,375,0.0,0,1,0,0
ORD004481,14796,1313,2024-07-05 16:00:00,925.48,2,Electronics,2.3,COD,West Bengal,Urban,12,0,0,12,0.0,14.8,751,88,0.1172,4,13,1,0,3,59.5,5,0,0,3.65,658,925.48,0,0,0,1
ORD004482,15093,1178,2024-07-05 17:00:00,1064.18,1,Footwear,27.8,UPI,West Bengal,Rural,10,3,1,6,0.3,23.1,793,24,0.0303,4,11,4,0,3,114.5,1,0,0,4.14,843,0.0,0,0,0,1
ORD004483,12096,1417,2024-07-05 18:00:00,961.67,2,Home,19.9,Wallet,Delhi,Rural,16,0,0,16,0.0,14.3,699,73,0.1044,2,6,6,0,6,67.0,3,0,0,4.63,1075,0.0,0,1,0,0
ORD004484,11325,1555,2024-07-05 19:00:00,1268.85,2,Beauty,14.9,UPI,West Bengal,Urban,12,0,1,11,0.0,25.2,745,125,0.1678,3,11,7,1,2,37.9,5,0,0,4.01,263,0.0,0,0,0,0
ORD004485,14976,1782,2024-07-05 20:00:00,932.9,4,Electronics,12.2,COD,Maharashtra,Semi-Urban,6,0,1,5,0.0,18.3,741,51,0.0688,1,5,3,0,4,556.9,5,0,0,4.3,1744,932.9,0,0,0,0
ORD004486,11213,1077,2024-07-05 21:00:00,1143.09,1,Footwear,19.9,COD,West Bengal,Urban,5,0,0,5,0.0,14.5,744,10,0.0134,4,11,3,0,4,143.8,5,0,0,3.87,1120,1143.09,0,0,0,0
ORD004487,11159,1325,2024-07-05 22:00:00,1214.48,1,Beauty,18.2,UPI,Delhi,Urban,9,0,0,9,0.0,3.7,766,89,0.1162,1,4,5,0,2,72.4,3,0,0,3.89,1970,0.0,0,0,1,1
ORD004488,14650,1689,2024-07-05 23:00:00,1073.73,2,Home,15.3,UPI,Maharashtra,Urban,7,0,0,7,0.0,34.4,743,59,0.0794,1,8,2,0,3,60.1,2,0,0,4.24,807,0.0,1,0,1,0
ORD004489,14499,1356,2024-07-06 00:00:00,989.83,4,Electronics,32.1,Credit Card,Karnataka,Urban,10,3,0,7,0.3,15.3,761,6,0.0079,3,5,4,0,4,219.3,2,1,0,3.93,156,0.0,2,0,1,0
ORD004490,14987,1415,2024-07-06 01:00:00,641.5,1,Footwear,21.5,COD,Maharashtra,Rural,8,1,0,7,0.125,18.5,738,44,0.0596,3,6,1,0,5,215.4,3,1,0,4.0,991,641.5,0,0,1,1
ORD004491,17008,1514,2024-07-06 02:00:00,1566.61,1,Beauty,33.5,COD,Delhi,Semi-Urban,7,3,0,4,0.4286,0.7,764,22,0.0288,1,8,3,0,2,139.0,3,1,0,4.29,1836,1566.61,0,0,1,1
ORD004492,14697,1213,2024-07-06 03:00:00,925.38,1,Electronics,25.6,UPI,Delhi,Urban,6,1,2,3,0.1667,41.2,730,45,0.0616,3,8,3,1,2,200.0,4,1,0,4.13,1600,0.0,0,0,1,0
ORD004493,15926,1073,2024-07-06 04:00:00,881.57,1,Home,23.7,UPI,Bihar,Semi-Urban,6,0,1,5,0.0,8.1,786,36,0.0458,0,5,4,0,4,15.0,2,1,0,3.78,1957,0.0,0,0,1,1
ORD004494,10340,1562,2024-07-06 05:00:00,1491.26,1,Footwear,18.3,Credit Card,Karnataka,Semi-Urban,11,0,0,11,0.0,27.1,783,43,0.0549,5,12,6,0,3,505.5,2,1,0,4.6,1624,0.0,0,0,1,0
ORD004495,13828,1578,2024-07-06 06:00:00,1245.35,1,Electronics,20.2,Debit Card,West Bengal,Urban,12,1,2,9,0.0833,9.7,804,250,0.3109,3,8,4,1,2,184.8,4,1,0,4.33,1733,0.0,1,1,0,0
ORD004496,11968,1508,2024-07-06 07:00:00,721.31,1,Home,15.2,COD,Delhi,Urban,10,2,0,8,0.2,28.7,754,95,0.126,2,5,2,0,4,84.7,3,1,0,3.81,186,721.31,1,0,0,1
ORD004497,10703,1331,2024-07-06 08:00:00,2322.49,1,Home,4.8,COD,Bihar,Semi-Urban,10,0,1,9,0.0,95.5,771,30,0.0389,1,5,1,0,3,101.7,5,1,0,3.7,1111,2322.49,0,0,0,0
ORD004498,14413,1092,2024-07-06 09:00:00,537.25,1,Beauty,3.3,UPI,Bihar,Semi-Urban,7,0,0,7,0.0,64.5,705,18,0.0255,3,8,3,0,4,66.3,3,1,0,4.14,425,0.0,0,0,0,0
ORD004499,16761,1687,2024-07-06 10:00:00,590.59,1,Home,2.0,Debit Card,West Bengal,Rural,5,0,0,5,0.0,11.0,766,37,0.0483,1,5,3,0,4,137.5,5,1,0,3.77,1360,0.0,0,0,0,0
ORD004500,15482,1656,2024-07-06 11:00:00,1637.64,1,Home,17.9,Credit Card,Maharashtra,Urban,11,1,1,9,0.0909,0.5,732,32,0.0437,6,12,3,0,2,110.4,2,1,0,3.82,688,0.0,0,2,0,0
ORD004501,17989,1518,2024-07-06 12:00:00,3135.93,4,Fashion,7.8,COD,Karnataka,Urban,8,0,1,7,0.0,6.4,735,20,0.0272,1,3,3,0,4,53.6,3,1,0,4.32,1553,3135.93,0,0,0,0
ORD004502,12429,1268,2024-07-06 13:00:00,775.54,1,Home,2.6,UPI,West Bengal,Semi-Urban,10,2,0,8,0.2,9.1,753,26,0.0345,2,5,5,0,2,94.2,4,1,0,4.62,1633,0.0,0,0,0,0
ORD004503,16376,1375,2024-07-06 14:00:00,1404.86,2,Footwear,1.2,UPI,West Bengal,Semi-Urban,11,2,2,7,0.1818,5.5,757,68,0.0898,1,6,3,0,4,424.1,6,1,0,4.48,1442,0.0,0,0,0,0
ORD004504,11800,1003,2024-07-06 15:00:00,536.24,1,Electronics,11.0,UPI,Maharashtra,Semi-Urban,10,0,1,9,0.0,54.3,747,40,0.0535,2,6,3,0,6,241.1,2,1,0,4.48,454,0.0,0,0,0,0
ORD004505,15463,1137,2024-07-06 16:00:00,628.04,3,Footwear,15.9,COD,Maharashtra,Urban,7,3,0,4,0.4286,9.2,724,23,0.0318,1,4,7,0,4,56.7,4,1,0,3.8,492,628.04,0,0,0,1
ORD004506,15668,1230,2024-07-06 17:00:00,2163.15,1,Footwear,8.9,COD,Delhi,Urban,13,3,0,10,0.2308,11.8,743,245,0.3297,4,12,2,0,3,176.1,2,1,0,4.84,1783,2163.15,0,0,0,0
ORD004507,14912,1599,2024-07-06 18:00:00,1365.75,1,Beauty,9.7,COD,Maharashtra,Urban,11,0,0,11,0.0,7.6,770,14,0.0182,3,6,3,0,2,103.8,5,1,0,4.04,1142,1365.75,0,0,0,0
ORD004508,14648,1528,2024-07-06 19:00:00,2203.8,1,Fashion,5.0,UPI,Maharashtra,Urban,10,0,0,10,0.0,18.3,788,27,0.0343,0,6,2,0,1,188.5,5,1,0,4.54,559,0.0,0,0,0,0
ORD004509,17696,1051,2024-07-06 20:00:00,2104.4,2,Fashion,37.0,COD,Karnataka,Urban,14,1,0,13,0.0714,22.2,771,33,0.0428,3,10,2,0,2,94.4,4,1,1,4.37,1748,2104.4,1,0,0,0
ORD004510,10855,1645,2024-07-06 21:00:00,313.02,1,Footwear,26.1,UPI,Karnataka,Rural,9,1,1,7,0.1111,54.8,765,22,0.0288,4,7,5,0,3,116.9,4,1,0,4.86,1402,0.0,0,0,0,0
ORD004511,11812,1722,2024-07-06 22:00:00,535.09,1,Electronics,31.2,COD,Karnataka,Urban,6,1,0,5,0.1667,29.7,798,35,0.0439,3,9,5,0,3,71.7,4,1,0,4.07,877,535.09,0,1,1,0
ORD004512,12866,1324,2024-07-06 23:00:00,1292.95,1,Fashion,16.2,COD,West Bengal,Urban,8,0,3,5,0.0,16.1,712,64,0.0899,2,8,2,0,5,127.7,3,1,0,3.48,1882,1292.95,0,0,1,0
ORD004513,13642,1730,2024-07-07 00:00:00,396.13,2,Fashion,24.9,COD,Karnataka,Rural,10,4,1,5,0.4,10.2,754,19,0.0252,4,7,2,1,1,166.4,2,1,0,4.43,1385,396.13,0,0,1,1
ORD004514,10182,1716,2024-07-07 01:00:00,582.55,1,Footwear,16.4,COD,Karnataka,Urban,11,1,0,10,0.0909,0.0,732,131,0.179,1,9,2,1,4,143.8,2,1,0,3.53,1592,582.55,1,1,1,1
ORD004515,13112,1722,2024-07-07 02:00:00,2581.64,1,Fashion,16.7,COD,Bihar,Urban,12,2,0,10,0.1667,22.7,718,66,0.0919,2,9,1,0,1,511.8,3,1,0,4.26,735,2581.64,0,0,1,0
ORD004516,15670,1276,2024-07-07 03:00:00,792.4,1,Beauty,23.8,COD,Karnataka,Urban,10,1,5,4,0.1,3.3,772,15,0.0194,2,9,1,0,2,429.8,4,1,0,4.54,1056,792.4,1,0,1,0
